identifier1	identifier2	judgment	comment	annotator	lemma
22_сторона_102436	22_сторона_9546	4.0	comment	raskolrus	сторона
22_сторона_102436	22_сторона_55812	1.0	comment	erykov1234	сторона
22_сторона_102436	22_сторона_195638	2.0	comment	georg_lonsh	сторона
22_сторона_8218	22_сторона_158055	4.0	comment	georg_lonsh	сторона
22_сторона_8218	22_сторона_179365	4.0	comment	georg_lonsh	сторона
22_сторона_8218	22_сторона_147410	4.0	comment	georg_lonsh	сторона
22_сторона_8218	22_сторона_102436	4.0	comment	georg_lonsh	сторона
22_сторона_8218	22_сторона_99615	3.0	comment	raskolrus	сторона
22_сторона_8218	22_сторона_31776	3.0	comment	erykov1234	сторона
22_сторона_29422	22_сторона_10996	3.0	comment	raskolrus	сторона
22_сторона_29422	22_сторона_235425	1.0	comment	erykov1234	сторона
22_сторона_29422	22_сторона_159943	2.0	comment	erykov1234	сторона
22_сторона_29422	22_сторона_126026	4.0	comment	raskolrus	сторона
22_сторона_29422	22_сторона_31776	4.0	comment	georg_lonsh	сторона
22_сторона_147410	22_сторона_8218	3.0	comment	erykov1234	сторона
22_сторона_147410	22_сторона_10996	4.0	comment	georg_lonsh	сторона
22_сторона_147410	22_сторона_55812	1.0	comment	erykov1234	сторона
22_сторона_147410	22_сторона_102436	3.0	comment	georg_lonsh	сторона
22_сторона_147410	22_сторона_94147	3.0	comment	georg_lonsh	сторона
22_сторона_147410	22_сторона_102436	4.0	comment	raskolrus	сторона
22_сторона_147410	22_сторона_32823	3.0	comment	erykov1234	сторона
22_сторона_147410	22_сторона_55812	2.0	comment	georg_lonsh	сторона
22_сторона_147410	22_сторона_230094	4.0	comment	georg_lonsh	сторона
22_сторона_147410	22_сторона_190803	1.0	comment	erykov1234	сторона
22_сторона_147410	22_сторона_235425	1.0	comment	erykov1234	сторона
22_сторона_31776	22_сторона_159943	4.0	comment	raskolrus	сторона
22_сторона_31776	22_сторона_235425	2.0	comment	georg_lonsh	сторона
22_сторона_31776	22_сторона_209366	4.0	comment	raskolrus	сторона
22_сторона_31776	22_сторона_91102	2.0	comment	georg_lonsh	сторона
22_сторона_31776	22_сторона_127798	3.0	comment	erykov1234	сторона
22_сторона_31776	22_сторона_101965	3.0	comment	raskolrus	сторона
22_сторона_31776	22_сторона_32823	3.0	comment	erykov1234	сторона
22_сторона_158055	22_сторона_195638	2.0	comment	raskolrus	сторона
22_сторона_158055	22_сторона_230094	3.0	comment	erykov1234	сторона
22_сторона_158055	22_сторона_209366	4.0	comment	raskolrus	сторона
22_сторона_158055	22_сторона_209366	3.0	comment	erykov1234	сторона
22_сторона_158055	22_сторона_127798	4.0	comment	raskolrus	сторона
22_сторона_99615	22_сторона_37527	3.0	comment	raskolrus	сторона
22_сторона_99615	22_сторона_91102	2.0	comment	georg_lonsh	сторона
22_сторона_99615	22_сторона_10996	3.0	comment	georg_lonsh	сторона
22_сторона_99615	22_сторона_159943	3.0	comment	raskolrus	сторона
22_сторона_99615	22_сторона_122122	3.0	comment	georg_lonsh	сторона
22_сторона_99615	22_сторона_220117	3.0	comment	erykov1234	сторона
22_сторона_99615	22_сторона_179365	3.0	comment	raskolrus	сторона
22_сторона_99615	22_сторона_127798	4.0	comment	erykov1234	сторона
22_сторона_99615	22_сторона_37527	3.0	comment	georg_lonsh	сторона
22_сторона_179365	22_сторона_10996	4.0	comment	raskolrus	сторона
22_сторона_179365	22_сторона_127798	4.0	comment	erykov1234	сторона
22_сторона_179365	22_сторона_48264	4.0	comment	raskolrus	сторона
22_сторона_179365	22_сторона_69783	3.0	comment	erykov1234	сторона
22_сторона_179365	22_сторона_102436	4.0	comment	georg_lonsh	сторона
22_сторона_179365	22_сторона_94147	3.0	comment	raskolrus	сторона
22_сторона_179365	22_сторона_209366	4.0	comment	georg_lonsh	сторона
22_сторона_179365	22_сторона_158055	4.0	comment	georg_lonsh	сторона
22_сторона_69783	22_сторона_94147	4.0	comment	raskolrus	сторона
22_сторона_69783	22_сторона_220117	4.0	comment	erykov1234	сторона
22_сторона_69783	22_сторона_66829	4.0	comment	erykov1234	сторона
22_сторона_69783	22_сторона_81480	2.0	comment	erykov1234	сторона
22_сторона_69783	22_сторона_37527	3.0	comment	erykov1234	сторона
22_сторона_69783	22_сторона_190803	3.0	comment	raskolrus	сторона
22_сторона_69783	22_сторона_10996	3.0	comment	erykov1234	сторона
22_сторона_69783	22_сторона_159943	3.0	comment	erykov1234	сторона
22_сторона_69783	22_сторона_101965	4.0	comment	erykov1234	сторона
22_сторона_69783	22_сторона_9546	3.0	comment	raskolrus	сторона
22_сторона_69783	22_сторона_179365	0.0	comment	georg_lonsh	сторона
22_сторона_202473	22_сторона_3251	2.0	comment	georg_lonsh	сторона
22_сторона_202473	22_сторона_77201	0.0	comment	georg_lonsh	сторона
22_сторона_202473	22_сторона_102436	2.0	comment	raskolrus	сторона
22_сторона_202473	22_сторона_94147	0.0	comment	georg_lonsh	сторона
22_сторона_202473	22_сторона_32823	2.0	comment	erykov1234	сторона
22_сторона_202473	22_сторона_122122	2.0	comment	georg_lonsh	сторона
22_сторона_202473	22_сторона_55812	2.0	comment	georg_lonsh	сторона
22_сторона_202473	22_сторона_235425	2.0	comment	erykov1234	сторона
22_сторона_202473	22_сторона_147410	2.0	comment	georg_lonsh	сторона
22_сторона_202473	22_сторона_179365	1.0	comment	erykov1234	сторона
22_сторона_202473	22_сторона_99615	0.0	comment	georg_lonsh	сторона
22_сторона_32823	22_сторона_158055	4.0	comment	raskolrus	сторона
22_сторона_32823	22_сторона_202473	2.0	comment	georg_lonsh	сторона
22_сторона_32823	22_сторона_66829	4.0	comment	georg_lonsh	сторона
22_сторона_32823	22_сторона_69783	3.0	comment	georg_lonsh	сторона
22_сторона_32823	22_сторона_122122	2.0	comment	georg_lonsh	сторона
22_сторона_32823	22_сторона_127798	4.0	comment	erykov1234	сторона
22_сторона_32823	22_сторона_94147	3.0	comment	raskolrus	сторона
22_сторона_32823	22_сторона_159943	1.0	comment	erykov1234	сторона
22_сторона_32823	22_сторона_127798	4.0	comment	georg_lonsh	сторона
22_сторона_32823	22_сторона_69783	2.0	comment	erykov1234	сторона
22_сторона_32823	22_сторона_69783	3.0	comment	raskolrus	сторона
22_сторона_209366	22_сторона_32823	3.0	comment	georg_lonsh	сторона
22_сторона_209366	22_сторона_10996	4.0	comment	raskolrus	сторона
22_сторона_209366	22_сторона_159943	4.0	comment	erykov1234	сторона
22_сторона_209366	22_сторона_158055	4.0	comment	georg_lonsh	сторона
22_сторона_209366	22_сторона_91102	2.0	comment	raskolrus	сторона
22_сторона_209366	22_сторона_156360	3.0	comment	georg_lonsh	сторона
22_сторона_209366	22_сторона_147410	3.0	comment	raskolrus	сторона
22_сторона_66829	22_сторона_94147	3.0	comment	raskolrus	сторона
22_сторона_66829	22_сторона_209366	2.0	comment	raskolrus	сторона
22_сторона_66829	22_сторона_55812	1.0	comment	erykov1234	сторона
22_сторона_66829	22_сторона_156360	3.0	comment	georg_lonsh	сторона
22_сторона_66829	22_сторона_9546	4.0	comment	erykov1234	сторона
22_сторона_66829	22_сторона_3251	1.0	comment	erykov1234	сторона
22_сторона_9546	22_сторона_209366	4.0	comment	erykov1234	сторона
22_сторона_9546	22_сторона_156360	3.0	comment	georg_lonsh	сторона
22_сторона_9546	22_сторона_29422	3.0	comment	raskolrus	сторона
22_сторона_9546	22_сторона_147410	4.0	comment	raskolrus	сторона
22_сторона_9546	22_сторона_60196	2.0	comment	georg_lonsh	сторона
22_сторона_9546	22_сторона_48264	4.0	comment	georg_lonsh	сторона
22_сторона_9546	22_сторона_55812	3.0	comment	raskolrus	сторона
22_сторона_9546	22_сторона_81480	3.0	comment	georg_lonsh	сторона
22_сторона_9546	22_сторона_10996	2.0	comment	raskolrus	сторона
22_сторона_126026	22_сторона_235425	2.0	comment	raskolrus	сторона
22_сторона_126026	22_сторона_122122	2.0	comment	erykov1234	сторона
22_сторона_126026	22_сторона_8218	3.0	comment	georg_lonsh	сторона
22_сторона_126026	22_сторона_8218	4.0	comment	raskolrus	сторона
22_сторона_126026	22_сторона_209366	0.0	comment	erykov1234	сторона
22_сторона_126026	22_сторона_127798	3.0	comment	raskolrus	сторона
22_сторона_190803	22_сторона_37527	1.0	comment	erykov1234	сторона
22_сторона_190803	22_сторона_3251	2.0	comment	raskolrus	сторона
22_сторона_190803	22_сторона_31776	2.0	comment	raskolrus	сторона
22_сторона_190803	22_сторона_209366	2.0	comment	raskolrus	сторона
22_сторона_190803	22_сторона_48264	2.0	comment	raskolrus	сторона
22_сторона_190803	22_сторона_31776	3.0	comment	georg_lonsh	сторона
22_сторона_190803	22_сторона_3251	1.0	comment	erykov1234	сторона
22_сторона_190803	22_сторона_126026	1.0	comment	erykov1234	сторона
22_сторона_190803	22_сторона_66829	2.0	comment	raskolrus	сторона
22_сторона_230094	22_сторона_10996	4.0	comment	georg_lonsh	сторона
22_сторона_230094	22_сторона_190803	2.0	comment	raskolrus	сторона
22_сторона_230094	22_сторона_55812	2.0	comment	raskolrus	сторона
22_сторона_230094	22_сторона_156360	2.0	comment	raskolrus	сторона
22_сторона_230094	22_сторона_122122	3.0	comment	georg_lonsh	сторона
22_сторона_230094	22_сторона_32823	3.0	comment	raskolrus	сторона
22_сторона_81480	22_сторона_156360	0.0	comment	georg_lonsh	сторона
22_сторона_81480	22_сторона_66829	4.0	comment	raskolrus	сторона
22_сторона_81480	22_сторона_37527	2.0	comment	erykov1234	сторона
22_сторона_81480	22_сторона_91102	2.0	comment	georg_lonsh	сторона
22_сторона_81480	22_сторона_101965	1.0	comment	erykov1234	сторона
22_сторона_81480	22_сторона_48264	4.0	comment	raskolrus	сторона
22_сторона_220117	22_сторона_66829	4.0	comment	erykov1234	сторона
22_сторона_220117	22_сторона_159943	0.0	comment	georg_lonsh	сторона
22_сторона_220117	22_сторона_3251	3.0	comment	georg_lonsh	сторона
22_сторона_220117	22_сторона_81480	4.0	comment	raskolrus	сторона
22_сторона_220117	22_сторона_66829	4.0	comment	raskolrus	сторона
22_сторона_220117	22_сторона_60196	2.0	comment	raskolrus	сторона
22_сторона_220117	22_сторона_77201	0.0	comment	georg_lonsh	сторона
22_сторона_220117	22_сторона_77201	1.0	comment	erykov1234	сторона
22_сторона_220117	22_сторона_9546	3.0	comment	raskolrus	сторона
22_сторона_55812	22_сторона_3251	1.0	comment	erykov1234	сторона
22_сторона_55812	22_сторона_159943	3.0	comment	georg_lonsh	сторона
22_сторона_55812	22_сторона_31776	2.0	comment	erykov1234	сторона
22_сторона_55812	22_сторона_94147	3.0	comment	georg_lonsh	сторона
22_сторона_55812	22_сторона_94147	1.0	comment	erykov1234	сторона
22_сторона_94147	22_сторона_77201	1.0	comment	erykov1234	сторона
22_сторона_94147	22_сторона_99615	3.0	comment	erykov1234	сторона
22_сторона_94147	22_сторона_81480	3.0	comment	raskolrus	сторона
